instrument_type,isin,symbol,scrip_name,scrip_code
Mutual Fund,INF109KC16H8,ICICI_PRUDENTIAL_OVERNIGHT_FUND_DIRECT_PLAN_UNCLAIMED_IDCW_TRANSITORY_SCHEME,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme,INF109KC16H8
Mutual Fund,INF109KC17H6,ICICI_PRUDENTIAL_OVERNIGHT_FUND_DIRECT_PLAN_UNCLAIMED_REDEMPTION_STABLE_SCHEME,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme,INF109KC17H6
Mutual Fund,INF109KC15H0,ICICI_PRUDENTIAL_OVERNIGHT_FUND_DIRECT_PLAN_UNCLAIMED_REDEMPTION_TRANSITORY_SCHEME,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme,INF109KC15H0
Mutual Fund,INF109KC12I5,ICICI_PRUDENTIAL_PSU_EQUITY_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential PSU Equity Fund - Direct Plan - Growth,INF109KC12I5
Mutual Fund,INF109KC13I3,ICICI_PRUDENTIAL_PSU_EQUITY_FUND_DIRECT_PLAN_IDCW,ICICI Prudential PSU Equity Fund - Direct Plan - IDCW,INF109KC13I3
Mutual Fund,INF109KC19H2,ICICI_PRUDENTIAL_PSU_EQUITY_FUND_GROWTH,ICICI Prudential PSU Equity Fund - Growth,INF109KC19H2
Mutual Fund,INF109KC10I9,ICICI_PRUDENTIAL_PSU_EQUITY_FUND_IDCW,ICICI Prudential PSU Equity Fund - IDCW,INF109KC10I9
Mutual Fund,INF109KC1Y15,ICICI_PRUDENTIAL_PASSIVE_MULTIASSET_FUND_OF_FUNDS_DIRECT_PLAN_GROWTH,ICICI Prudential Passive Multi-Asset Fund of Funds - Direct Plan - Growth,INF109KC1Y15
Mutual Fund,INF109KC1Y23,ICICI_PRUDENTIAL_PASSIVE_MULTIASSET_FUND_OF_FUNDS_DIRECT_PLAN_IDCW,ICICI Prudential Passive Multi-Asset Fund of Funds - Direct Plan - IDCW,INF109KC1Y23
Mutual Fund,INF109KC1X81,ICICI_PRUDENTIAL_PASSIVE_MULTIASSET_FUND_OF_FUNDS_GROWTH,ICICI Prudential Passive Multi-Asset Fund of Funds - Growth,INF109KC1X81
Mutual Fund,INF109KC1X99,ICICI_PRUDENTIAL_PASSIVE_MULTIASSET_FUND_OF_FUNDS_IDCW,ICICI Prudential Passive Multi-Asset Fund of Funds - IDCW,INF109KC1X99
Mutual Fund,INF109K01W58,ICICI_PRUDENTIAL_PASSIVE_STRATEGY_FUND_FOF_DIRECT_PLAN_GROWTH,ICICI Prudential Passive Strategy Fund (FOF) - Direct Plan - Growth,INF109K01W58
Mutual Fund,INF109K01W33,ICICI_PRUDENTIAL_PASSIVE_STRATEGY_FUND_FOF_DIRECT_PLAN_IDCW,ICICI Prudential Passive Strategy Fund (FOF) - Direct Plan -IDCW,INF109K01W33
Mutual Fund,INF109K01795,ICICI_PRUDENTIAL_PASSIVE_STRATEGY_FUND_FOF_GROWTH,ICICI Prudential Passive Strategy Fund (FOF) - Growth,INF109K01795
Mutual Fund,INF109K01DW7,ICICI_PRUDENTIAL_PASSIVE_STRATEGY_FUND_FOF_IDCW,ICICI Prudential Passive Strategy Fund (FOF) - IDCW,INF109K01DW7
Mutual Fund,INF109KC1GE9,ICICI_PRUDENTIAL_PHARMA_HEALTHCARE_AND_DIAGNOSTICS_PHD_FUND_CUMULATIVE_OPTION,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Cumulative Option,INF109KC1GE9
Mutual Fund,INF109KC1GH2,ICICI_PRUDENTIAL_PHARMA_HEALTHCARE_AND_DIAGNOSTICS_PHD_FUND_DIRECT_PLAN_CUMULATIVE_OPTION,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - Cumulative Option,INF109KC1GH2
Mutual Fund,INF109KC1GJ8,ICICI_PRUDENTIAL_PHARMA_HEALTHCARE_AND_DIAGNOSTICS_PHD_FUND_DIRECT_PLAN_IDCW_OPTION,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - IDCW Option,INF109KC1GJ8
Mutual Fund,INF109KC1GG4,ICICI_PRUDENTIAL_PHARMA_HEALTHCARE_AND_DIAGNOSTICS_PHD_FUND_IDCW_OPTION,ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - IDCW Option,INF109KC1GG4
Mutual Fund,INF109KC1O66,ICICI_PRUDENTIAL_QUANT_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Quant Fund Direct Plan Growth,INF109KC1O66
Mutual Fund,INF109KC1O82,ICICI_PRUDENTIAL_QUANT_FUND_DIRECT_PLAN_IDCW,ICICI Prudential Quant Fund Direct Plan IDCW,INF109KC1O82
Mutual Fund,INF109KC1O33,ICICI_PRUDENTIAL_QUANT_FUND_GROWTH,ICICI Prudential Quant Fund Growth,INF109KC1O33
Mutual Fund,INF109KC1O58,ICICI_PRUDENTIAL_QUANT_FUND_IDCW,ICICI Prudential Quant Fund IDCW,INF109KC1O58
Mutual Fund,INF109KA1XQ0,ICICI_PRUDENTIAL_RIGHT_FUND_DIVIDEND,ICICI Prudential R.I.G.H.T. Fund Dividend,INF109KA1XQ0
Mutual Fund,INF109KA1XP2,ICICI_PRUDENTIAL_RIGHT_FUND_GROWTH,ICICI Prudential R.I.G.H.T. Fund Growth,INF109KA1XP2
Mutual Fund,INF109K01U92,ICICI_PRUDENTIAL_REGULAR_GOLD_SAVINGS_FUND_FOF_DIRECT_PLAN_GROWTH,ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -Growth,INF109K01U92
Mutual Fund,INF109K01U76,ICICI_PRUDENTIAL_REGULAR_GOLD_SAVINGS_FUND_FOF_DIRECT_PLAN_IDCW,ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -IDCW,INF109K01U76
Mutual Fund,INF109K01TK8,ICICI_PRUDENTIAL_REGULAR_GOLD_SAVINGS_FUND_FOF_GROWTH,ICICI Prudential Regular Gold Savings Fund (FOF) - Growth,INF109K01TK8
Mutual Fund,INF109K01TM4,ICICI_PRUDENTIAL_REGULAR_GOLD_SAVINGS_FUND_FOF_IDCW,ICICI Prudential Regular Gold Savings Fund (FOF) - IDCW,INF109K01TM4
Mutual Fund,INF109KA1301,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_DIRECT_PLAN_BONUS,ICICI Prudential Regular Savings Fund - Direct Plan - Bonus,INF109KA1301
Mutual Fund,INF109K01S39,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Regular Savings Fund - Direct Plan - Growth,INF109K01S39
Mutual Fund,INF109K01S47,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_DIRECT_PLAN_HALF_YEARLY_IDCW,ICICI Prudential Regular Savings Fund - Direct Plan - Half Yearly IDCW,INF109K01S47
Mutual Fund,INF109K01S62,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_DIRECT_PLAN_MONTHLY_IDCW,ICICI Prudential Regular Savings Fund - Direct Plan - Monthly IDCW,INF109K01S62
Mutual Fund,INF109K01S88,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_DIRECT_PLAN_QUARTERLY_IDCW,ICICI Prudential Regular Savings Fund - Direct Plan - Quarterly IDCW,INF109K01S88
Mutual Fund,INF109KA1319,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_PLAN_BONUS,ICICI Prudential Regular Savings Fund - Plan - Bonus,INF109KA1319
Mutual Fund,INF109K01902,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_PLAN_GROWTH,ICICI Prudential Regular Savings Fund - Plan - Growth,INF109K01902
Mutual Fund,INF109K01IW6,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_PLAN_HALF_YEARLY_IDCW,ICICI Prudential Regular Savings Fund - Plan - Half Yearly IDCW,INF109K01IW6
Mutual Fund,INF109K01ER5,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_PLAN_MONTHLY_IDCW,ICICI Prudential Regular Savings Fund - Plan - Monthly IDCW,INF109K01ER5
Mutual Fund,INF109K01IX4,ICICI_PRUDENTIAL_REGULAR_SAVINGS_FUND_PLAN_QUARTERLY_IDCW,ICICI Prudential Regular Savings Fund - Plan - Quarterly IDCW,INF109K01IX4
Mutual Fund,INF109KC1TW4,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_AGGRESSIVE_DIRECT_PLAN_GROWTH_OPTION,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option,INF109KC1TW4
Mutual Fund,INF109KC1TX2,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_AGGRESSIVE_DIRECT_PLAN_IDCW_OPTION,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - IDCW Option,INF109KC1TX2
Mutual Fund,INF109KC1TU8,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_AGGRESSIVE_GROWTH_OPTION,ICICI Prudential Retirement Fund - Hybrid Aggressive - Growth Option,INF109KC1TU8
Mutual Fund,INF109KC1TV6,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_AGGRESSIVE_IDCW_OPTION,ICICI Prudential Retirement Fund - Hybrid Aggressive - IDCW Option,INF109KC1TV6
Mutual Fund,INF109KC1UA8,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_CONSERVATIVE_DIRECT_PLAN_GROWTH_OPTION,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - Growth Option,INF109KC1UA8
Mutual Fund,INF109KC1UB6,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_CONSERVATIVE_DIRECT_PLAN_IDCW_OPTION,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - IDCW Option,INF109KC1UB6
Mutual Fund,INF109KC1TY0,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_CONSERVATIVE_GROWTH_OPTION,ICICI Prudential Retirement Fund - Hybrid Conservative - Growth Option,INF109KC1TY0
Mutual Fund,INF109KC1TZ7,ICICI_PRUDENTIAL_RETIREMENT_FUND_HYBRID_CONSERVATIVE_IDCW_OPTION,ICICI Prudential Retirement Fund - Hybrid Conservative - IDCW Option,INF109KC1TZ7
Mutual Fund,INF109KC1UE0,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_DEBT_DIRECT_PLAN_GROWTH_OPTION,ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - Growth Option,INF109KC1UE0
Mutual Fund,INF109KC1UF7,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_DEBT_DIRECT_PLAN_IDCW_OPTION,ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - IDCW Option,INF109KC1UF7
Mutual Fund,INF109KC1UC4,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_DEBT_GROWTH_OPTION,ICICI Prudential Retirement Fund - Pure Debt - Growth Option,INF109KC1UC4
Mutual Fund,INF109KC1UD2,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_DEBT_IDCW_OPTION,ICICI Prudential Retirement Fund - Pure Debt - IDCW Option,INF109KC1UD2
Mutual Fund,INF109KC1TS2,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_EQUITY_DIRECT_PLAN_GROWTH_OPTION,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option,INF109KC1TS2
Mutual Fund,INF109KC1TT0,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_EQUITY_DIRECT_PLAN_IDCW_OPTION,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - IDCW Option,INF109KC1TT0
Mutual Fund,INF109KC1TQ6,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_EQUITY_GROWTH_OPTION,ICICI Prudential Retirement Fund - Pure Equity - Growth Option,INF109KC1TQ6
Mutual Fund,INF109KC1TR4,ICICI_PRUDENTIAL_RETIREMENT_FUND_PURE_EQUITY_IDCW_OPTION,ICICI Prudential Retirement Fund - Pure Equity - IDCW Option,INF109KC1TR4
Mutual Fund,INF109KA1I92,ICICI_PRUDENTIAL_SAVINGS_FUND_BONUS,ICICI Prudential Savings Fund - Bonus,INF109KA1I92
Mutual Fund,INF109K01738,ICICI_PRUDENTIAL_SAVINGS_FUND_DAILY_IDCW,ICICI Prudential Savings Fund - Daily IDCW,INF109K01738
Mutual Fund,INF109K016Y3,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_FORTNIGHTLY_IDCW,ICICI Prudential Savings Fund - Direct Plan - Fortnightly IDCW,INF109K016Y3
Mutual Fund,INF109K01O82,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Savings Fund - Direct Plan - Growth,INF109K01O82
Mutual Fund,INF109K01O90,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_IDCW_OTHERS,ICICI Prudential Savings Fund - Direct Plan - IDCW Others,INF109K01O90
Mutual Fund,INF109K018Y9,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_MONTHLY_IDCW,ICICI Prudential Savings Fund - Direct Plan - Monthly IDCW,INF109K018Y9
Mutual Fund,INF109K010Z3,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_QUARTERLY_IDCW,ICICI Prudential Savings Fund - Direct Plan - Quarterly IDCW,INF109K010Z3
Mutual Fund,INF109K01P08,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_WEEKLY_IDCW,ICICI Prudential Savings Fund - Direct Plan - Weekly IDCW,INF109K01P08
Mutual Fund,INF109KA1I01,ICICI_PRUDENTIAL_SAVINGS_FUND_DIRECT_PLAN_BONUS,ICICI Prudential Savings Fund - Direct Plan Bonus,INF109KA1I01
Mutual Fund,INF109K012Z9,ICICI_PRUDENTIAL_SAVINGS_FUND_FORTNIGHTLY_IDCW,ICICI Prudential Savings Fund - Fortnightly IDCW,INF109K012Z9
Mutual Fund,INF109K01746,ICICI_PRUDENTIAL_SAVINGS_FUND_GROWTH,ICICI Prudential Savings Fund - Growth,INF109K01746
Mutual Fund,INF109K01WO4,ICICI_PRUDENTIAL_SAVINGS_FUND_IDCW_OTHERS,ICICI Prudential Savings Fund - IDCW Others,INF109K01WO4
Mutual Fund,INF109K014Z5,ICICI_PRUDENTIAL_SAVINGS_FUND_MONTHLY_IDCW,ICICI Prudential Savings Fund - Monthly IDCW,INF109K014Z5
Mutual Fund,INF109K016Z0,ICICI_PRUDENTIAL_SAVINGS_FUND_QUARTERLY_IDCW,ICICI Prudential Savings Fund - Quarterly IDCW,INF109K016Z0
Mutual Fund,INF109K01JO1,ICICI_PRUDENTIAL_SAVINGS_FUND_WEEKLY_IDCW,ICICI Prudential Savings Fund - Weekly IDCW,INF109K01JO1
Mutual Fund,INF109K01AB7,ICICI_PRUDENTIAL_SAVINGS_FUND_PLAN_C_GROWTH,ICICI Prudential Savings Fund Plan C - Growth,INF109K01AB7
Mutual Fund,INF109K01EM6,ICICI_PRUDENTIAL_SAVINGS_FUND_PLAN_C_WEEKLY_DIVIDEND_OPTION,ICICI Prudential Savings Fund Plan C - Weekly Dividend Option,INF109K01EM6
Mutual Fund,INF109K01EI4,ICICI_PRUDENTIAL_SAVINGS_FUND_RETAIL_DAILY_DIVIDEND,ICICI Prudential Savings Fund Retail Daily Dividend,INF109K01EI4
Mutual Fund,INF109K01BX9,ICICI_PRUDENTIAL_SAVINGS_FUND_RETAIL_GROWTH,ICICI Prudential Savings Fund Retail Growth,INF109K01BX9
Mutual Fund,INF109K01EJ2,ICICI_PRUDENTIAL_SAVINGS_FUND_RETAIL_WEEKLY_DIVIDEND,ICICI Prudential Savings Fund Retail Weekly Dividend,INF109K01EJ2
Mutual Fund,INF109KA1376,ICICI_PRUDENTIAL_SHORT_TERM_FUND_BONUS,ICICI Prudential Short Term Fund - Bonus,INF109KA1376
Mutual Fund,INF109KA1368,ICICI_PRUDENTIAL_SHORT_TERM_FUND_DIRECT_PLAN_BONUS,ICICI Prudential Short Term Fund - Direct Plan - Bonus,INF109KA1368
Mutual Fund,INF109K013N3,ICICI_PRUDENTIAL_SHORT_TERM_FUND_DIRECT_PLAN_GROWTH_OPTION,ICICI Prudential Short Term Fund - Direct Plan - Growth Option,INF109K013N3
Mutual Fund,INF109KA1X36,ICICI_PRUDENTIAL_SHORT_TERM_FUND_DIRECT_PLAN_HALF_YEARLY_IDCW,ICICI Prudential Short Term Fund - Direct Plan - Half Yearly IDCW,INF109KA1X36
Mutual Fund,INF109K014N1,ICICI_PRUDENTIAL_SHORT_TERM_FUND_DIRECT_PLAN_MONTHLY_IDCW,ICICI Prudential Short Term Fund - Direct Plan - Monthly IDCW,INF109K014N1
Mutual Fund,INF109K012N5,ICICI_PRUDENTIAL_SHORT_TERM_FUND_DIRECT_PLAN_REINVESTMENT_OF_IDCW_FORTNIGHTLY,ICICI Prudential Short Term Fund - Direct Plan - Reinvestment of IDCW Fortnightly,INF109K012N5
Mutual Fund,INF109K01654,ICICI_PRUDENTIAL_SHORT_TERM_FUND_GROWTH_OPTION,ICICI Prudential Short Term Fund - Growth Option,INF109K01654
Mutual Fund,INF109KA1X10,ICICI_PRUDENTIAL_SHORT_TERM_FUND_HALF_YEARLY_IDCW,ICICI Prudential Short Term Fund - Half Yearly IDCW,INF109KA1X10
Mutual Fund,INF109K01WK2,ICICI_PRUDENTIAL_SHORT_TERM_FUND_INSTITUTIONAL_PLAN_DIVIDEND_MONTHLY,ICICI Prudential Short Term Fund - Institutional Plan - Dividend Monthly,INF109K01WK2
Mutual Fund,INF109K01WL0,ICICI_PRUDENTIAL_SHORT_TERM_FUND_MONTHLY_IDCW,ICICI Prudential Short Term Fund - Monthly IDCW,INF109K01WL0
Mutual Fund,INF109KB12M9,ICICI_PRUDENTIAL_SHORT_TERM_FUND_REINVESTMENT_OF_IDCW_FORTNIGHTLY,ICICI Prudential Short Term Fund - Reinvestment of IDCW Fortnightly,INF109KB12M9
Mutual Fund,INF109K01696,ICICI_PRUDENTIAL_SHORT_TERM_FUNDINSTITUTIONAL_GROWTH,ICICI Prudential Short Term Fund-Institutional Growth,INF109K01696
Mutual Fund,INF109K01688,ICICI_PRUDENTIAL_SHORT_TERM_FUNDINSTITUTIONAL_PLANDIVIDEND_FORTNIGHTLY,ICICI Prudential Short Term Fund-Institutional Plan-Dividend Fortnightly,INF109K01688
Mutual Fund,INF109KA1I68,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_BONUS,ICICI Prudential Short Term Gilt Fund - Bonus,INF109KA1I68
Mutual Fund,INF109K012D6,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_DIRECT_PLAN_DIVIDEND,ICICI Prudential Short Term Gilt Fund - Direct Plan -Dividend,INF109K012D6
Mutual Fund,INF109K014D2,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Short Term Gilt Fund - Direct Plan -Growth,INF109K014D2
Mutual Fund,INF109K015D9,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_DIRECT_PLAN_HALF_YEARLY_DIVIDEND,ICICI Prudential Short Term Gilt Fund - Direct Plan -Half Yearly Dividend,INF109K015D9
Mutual Fund,INF109KA1I50,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_DIRECT_PLAN_BONUS,ICICI Prudential Short Term Gilt Fund - Direct Plan Bonus,INF109KA1I50
Mutual Fund,INF109K01JW4,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_DIVIDEND,ICICI Prudential Short Term Gilt Fund - Dividend,INF109K01JW4
Mutual Fund,INF109K01JX2,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_GROWTH,ICICI Prudential Short Term Gilt Fund - Growth,INF109K01JX2
Mutual Fund,INF109K01JZ7,ICICI_PRUDENTIAL_SHORT_TERM_GILT_FUND_HALF_YEARLY_DIVIDEND,ICICI Prudential Short Term Gilt Fund - Half Yearly Dividend,INF109K01JZ7
Mutual Fund,INF109K015M0,ICICI_PRUDENTIAL_SMALLCAP_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Smallcap Fund - Direct Plan - Growth,INF109K015M0
Mutual Fund,INF109K013M5,ICICI_PRUDENTIAL_SMALLCAP_FUND_DIRECT_PLAN_IDCW,ICICI Prudential Smallcap Fund - Direct Plan - IDCW,INF109K013M5
Mutual Fund,INF109K01BI0,ICICI_PRUDENTIAL_SMALLCAP_FUND_GROWTH,ICICI Prudential Smallcap Fund - Growth,INF109K01BI0
Mutual Fund,INF109K01FA8,ICICI_PRUDENTIAL_SMALLCAP_FUND_IDCW,ICICI Prudential Smallcap Fund - IDCW,INF109K01FA8
Mutual Fund,INF109K01BK6,ICICI_PRUDENTIAL_SMALLCAP_FUND_INSTITUTIONAL_GROWTH,ICICI Prudential Smallcap Fund - Institutional Growth,INF109K01BK6
Mutual Fund,INF109KC1Z55,ICICI_PRUDENTIAL_STRATEGIC_METAL_AND_ENERGY_EQUITY_FUND_OF_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan Growth,INF109KC1Z55
Mutual Fund,INF109KC1Z63,ICICI_PRUDENTIAL_STRATEGIC_METAL_AND_ENERGY_EQUITY_FUND_OF_FUND_DIRECT_PLAN_IDCW,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan IDCW,INF109KC1Z63
Mutual Fund,INF109KC1Z22,ICICI_PRUDENTIAL_STRATEGIC_METAL_AND_ENERGY_EQUITY_FUND_OF_FUND_GROWTH,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Growth,INF109KC1Z22
Mutual Fund,INF109KC1Z30,ICICI_PRUDENTIAL_STRATEGIC_METAL_AND_ENERGY_EQUITY_FUND_OF_FUND_IDCW,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - IDCW,INF109KC1Z30
Mutual Fund,INF109K01Z48,ICICI_PRUDENTIAL_TECHNOLOGY_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Technology Fund - Direct Plan -Growth,INF109K01Z48
Mutual Fund,INF109K01Z22,ICICI_PRUDENTIAL_TECHNOLOGY_FUND_DIRECT_PLAN_IDCW,ICICI Prudential Technology Fund - Direct Plan -IDCW,INF109K01Z22
Mutual Fund,INF109K01506,ICICI_PRUDENTIAL_TECHNOLOGY_FUND_GROWTH,ICICI Prudential Technology Fund - Growth,INF109K01506
Mutual Fund,INF109K01FO9,ICICI_PRUDENTIAL_TECHNOLOGY_FUND_IDCW,ICICI Prudential Technology Fund - IDCW,INF109K01FO9
Mutual Fund,INF109K01X40,ICICI_PRUDENTIAL_THEMATIC_ADVANTAGE_FUND_FOF_DIRECT_PLAN_GROWTH,ICICI Prudential Thematic Advantage Fund (FOF) - Direct Plan - Growth,INF109K01X40
Mutual Fund,INF109K01852,ICICI_PRUDENTIAL_THEMATIC_ADVANTAGE_FUND_FOF_GROWTH,ICICI Prudential Thematic Advantage Fund (FOF) - Growth,INF109K01852
Mutual Fund,INF109K01FR2,ICICI_PRUDENTIAL_THEMATIC_ADVANTAGE_FUND_FOF_IDCW,ICICI Prudential Thematic Advantage Fund (FOF) - IDCW,INF109K01FR2
Mutual Fund,INF109K01Z71,ICICI_PRUDENTIAL_US_BLUECHIP_EQUITY_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential US Bluechip Equity Fund - Direct Plan -Growth,INF109K01Z71
Mutual Fund,INF109K01Z55,ICICI_PRUDENTIAL_US_BLUECHIP_EQUITY_FUND_DIRECT_PLAN_IDCW,ICICI Prudential US Bluechip Equity Fund - Direct Plan -IDCW,INF109K01Z55
Mutual Fund,INF109K01E35,ICICI_PRUDENTIAL_US_BLUECHIP_EQUITY_FUND_GROWTH,ICICI Prudential US Bluechip Equity Fund - Growth,INF109K01E35
Mutual Fund,INF109K01E43,ICICI_PRUDENTIAL_US_BLUECHIP_EQUITY_FUND_IDCW,ICICI Prudential US Bluechip Equity Fund - IDCW,INF109K01E43
Mutual Fund,-,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DAILY_IDCW,ICICI Prudential Ultra Short Term Fund - Daily IDCW,-
Mutual Fund,-,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_DAILY_IDCW,ICICI Prudential Ultra Short Term Fund - Direct Plan - Daily IDCW,-
Mutual Fund,INF109KC1NB1,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_FORTNIGHTLY_IDCW,ICICI Prudential Ultra Short Term Fund - Direct Plan - Fortnightly IDCW,INF109KC1NB1
Mutual Fund,INF109KC1NA3,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_WEEKLY_IDCW,ICICI Prudential Ultra Short Term Fund - Direct Plan - Weekly IDCW,INF109KC1NA3
Mutual Fund,INF109K01T04,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Ultra Short Term Fund - Direct Plan -Growth,INF109K01T04
Mutual Fund,INF109K01T12,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_HALF_YEARLY_IDCW,ICICI Prudential Ultra Short Term Fund - Direct Plan -Half Yearly IDCW,INF109K01T12
Mutual Fund,INF109K01T38,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_MONTHLY_IDCW,ICICI Prudential Ultra Short Term Fund - Direct Plan -Monthly IDCW,INF109K01T38
Mutual Fund,INF109K01T53,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_QUARTERLY_IDCW,ICICI Prudential Ultra Short Term Fund - Direct Plan -Quarterly IDCW,INF109K01T53
Mutual Fund,INF109KA1H69,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_DIRECT_PLAN_BONUS,ICICI Prudential Ultra Short Term Fund - Direct Plan Bonus,INF109KA1H69
Mutual Fund,INF109KC1NH8,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_FORTNIGHTLY_IDCW,ICICI Prudential Ultra Short Term Fund - Fortnightly IDCW,INF109KC1NH8
Mutual Fund,INF109K01TP7,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_GROWTH,ICICI Prudential Ultra Short Term Fund - Growth,INF109K01TP7
Mutual Fund,INF109K01TV5,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_HALF_YEARLY_IDCW,ICICI Prudential Ultra Short Term Fund - Half Yearly IDCW,INF109K01TV5
Mutual Fund,INF109K01TR3,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_MONTHLY_IDCW,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,INF109K01TR3
Mutual Fund,INF109K01TT9,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_QUARTERLY_IDCW,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW,INF109K01TT9
Mutual Fund,INF109KC1NF2,ICICI_PRUDENTIAL_ULTRA_SHORT_TERM_FUND_WEEKLY_IDCW,ICICI Prudential Ultra Short Term Fund - Weekly IDCW,INF109KC1NF2
Mutual Fund,INF109K012K1,ICICI_PRUDENTIAL_VALUE_DISCOVERY_FUND_DIRECT_PLAN_GROWTH,ICICI Prudential Value Discovery Fund - Direct Plan - Growth,INF109K012K1
